Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1,0,38,0,3,8,0,1,4,1
0,1,18,0,2,10,0,2,6,4
0,0,37,1,1,1,0,4,6,2
0,1,43,0,1,4,1,2,6,3
1,0,36,1,2,4,0,1,2,2
1,1,76,1,8,0,2,2,6,1
0,0,33,0,4,14,0,1,6,4
0,1,43,0,5,1,2,5,4,2
0,1,47,0,5,1,2,7,2,4
0,1,81,0,8,8,0,2,6,2
0,0,27,1,1,10,0,3,6,4
0,0,29,0,4,1,0,5,6,4
1,0,38,1,2,4,0,3,6,1
1,0,19,,6,9,0,4,3,4
0,1,37,1,5,0,1,5,6,2
0,0,47,0,4,1,0,1,4,1
1,0,33,1,3,,0,5,7,4
0,1,51,0,4,1,1,5,4,4
1,1,86,0,8,1,2,2,6,1
1,1,56,1,4,1,1,2,6,1
0,1,59,1,1,3,1,2,6,2
0,1,33,1,2,0,1,2,6,2
1,0,31,0,,0,0,2,3,1
1,1,71,0,1,,2,2,4,2
1,0,32,0,4,3,0,6,4,4
0,1,26,0,1,3,0,2,6,1
0,,89,0,8,1,2,2,6,4
0,1,70,1,1,1,0,2,6,2
0,1,30,0,5,5,2,4,6,1
0,1,37,0,5,9,2,6,6,4
1,0,30,1,2,0,0,9,4,1
1,0,23,0,2,0,0,3,6,3
1,0,42,1,1,0,0,2,1,2
0,1,48,0,5,1,2,4,1,2
0,0,28,1,6,0,0,7,6,3
1,1,65,1,1,3,1,2,6,3
1,0,28,0,2,0,0,5,3,1
0,1,85,1,8,,0,1,6,2
0,0,18,0,6,1,0,4,6,4
0,1,35,1,1,4,1,2,2,3
1,0,27,0,3,1,0,1,4,1
0,1,68,1,4,0,0,3,2,1
0,1,52,0,3,0,1,6,4,2
0,0,20,0,6,5,0,5,2,4
0,1,35,1,1,7,0,3,6,4
1,0,21,1,6,0,0,4,1,4
1,0,42,0,4,1,0,3,6,1
1,1,50,1,1,0,1,2,6,3
0,0,25,0,,0,0,1,4,4
1,0,32,0,1,1,0,6,4,4
0,0,19,0,6,8,0,5,2,4
0,0,22,0,6,0,0,4,6,4
0,0,27,1,6,1,0,3,6,3
0,0,22,0,6,0,0,4,4,4
1,1,55,1,1,1,1,3,6,2
1,0,22,0,8,8,0,1,6,4
0,1,40,0,,0,1,2,3,1
1,0,46,1,1,1,0,1,3,2
0,1,65,1,4,3,0,3,6,3
1,0,18,0,6,0,0,4,6,4
1,1,53,1,1,2,1,4,6,3
0,,35,1,1,5,0,1,6,2
0,1,59,0,5,0,0,5,4,2
1,0,32,1,6,8,0,3,6,4
0,1,39,1,1,1,1,3,6,2
0,1,88,0,1,7,0,1,6,4
0,1,61,1,5,9,2,3,6,3
0,0,21,0,6,1,0,4,6,4
0,0,31,1,6,1,0,4,6,4
0,1,58,1,1,1,1,4,6,3
1,0,27,1,9,3,0,3,6,4
1,1,51,1,3,1,1,2,6,3
1,1,48,1,3,0,2,4,6,2
0,0,25,1,5,3,0,3,6,4
0,1,89,0,5,0,2,2,6,1
1,,51,1,1,0,0,4,2,3
1,0,40,1,1,6,0,1,6,3
0,0,56,1,1,2,0,1,6,2
0,1,36,1,4,9,2,3,6,2
1,0,38,1,2,5,0,5,2,1
0,1,47,1,4,1,0,4,6,3
0,1,61,1,1,1,1,4,6,3
0,1,89,1,8,0,2,2,6,3
0,1,55,0,7,2,0,1,3,1
0,1,88,0,,,2,3,6,1
1,1,43,1,1,4,1,2,6,1
0,0,28,0,2,10,0,3,6,3
0,1,42,0,4,0,1,4,4,2
0,0,33,1,1,1,0,,4,4
1,1,60,0,8,,2,2,6,3
0,0,59,1,1,1,0,1,6,2
0,0,31,1,6,0,0,,5,4
1,0,31,1,1,2,0,,6,1
0,1,43,1,2,14,0,2,6,1
1,0,42,1,9,10,0,3,6,4
0,1,29,0,4,7,1,2,3,4
1,0,53,1,1,3,0,,4,1
1,0,21,0,6,8,0,7,2,4
0,0,41,1,4,7,0,2,1,4
0,1,48,1,2,0,1,3,3,1
0,0,31,0,6,1,0,4,6,3
0,0,26,1,2,4,0,3,2,1
1,0,18,0,6,0,0,5,4,4
1,0,19,0,6,8,0,,6,4
0,1,42,1,5,1,2,3,6,3
1,1,52,0,3,9,1,5,4,2
1,1,50,1,1,4,1,2,5,3
0,0,33,0,4,1,0,,6,4
1,1,75,1,,0,2,2,6,2
0,1,71,1,5,0,2,3,6,1
1,1,59,0,4,8,1,2,6,2
1,1,85,1,8,0,2,2,6,1
0,1,29,0,5,1,2,3,6,4
0,1,43,0,5,4,1,5,4,1
1,0,52,1,1,1,0,1,6,1
0,1,36,1,7,,1,2,3,3
1,0,59,1,2,0,0,4,6,2
1,0,23,0,6,1,0,3,6,4
1,0,39,1,1,0,0,1,4,2
0,1,39,1,4,1,1,2,6,2
1,1,46,1,4,5,0,2,6,1
0,0,33,0,9,0,0,4,3,3
0,1,53,1,5,0,2,4,6,3
1,,50,1,1,8,1,1,6,1
1,1,62,1,1,1,0,1,6,2
0,1,46,1,1,1,1,5,2,3
0,1,40,1,1,0,1,2,6,3
0,0,62,1,4,1,0,4,2,3
1,0,31,1,6,,0,2,4,4
1,0,25,0,1,1,0,3,6,3
0,0,23,0,9,0,0,,,3
0,0,22,0,9,3,0,6,3,4
1,1,47,1,1,1,2,6,6,2
0,1,68,1,1,0,2,2,6,2
0,0,25,0,4,5,0,2,6,4
1,0,30,0,1,0,0,,6,3
0,1,27,0,5,0,0,6,6,4
0,1,38,1,4,2,1,3,3,2
1,0,33,0,,,0,1,7,3
1,1,46,0,1,5,0,5,6,3
1,1,37,1,1,1,0,2,6,3
1,1,41,1,1,0,1,2,6,3
1,0,29,0,1,1,0,1,3,1
1,0,19,0,4,1,0,5,6,4
0,1,82,0,5,1,2,2,4,4
1,1,48,1,2,1,0,1,3,4
0,1,67,1,1,1,2,2,6,2
1,1,77,1,8,0,2,2,6,2
0,,56,1,1,1,1,2,6,2
0,1,69,1,5,0,0,,6,1
0,1,40,1,1,,0,3,6,3
0,1,61,1,1,0,0,1,6,2
0,1,46,1,1,0,1,5,6,2
1,,31,0,2,1,0,4,6,4
0,1,39,1,1,0,1,3,6,3
1,1,89,1,1,0,2,3,6,3
0,1,30,0,1,,1,3,6,2
1,,59,1,1,1,1,4,6,3
1,1,47,1,3,0,1,2,6,1
1,0,22,0,6,0,0,3,3,4
1,0,42,1,1,7,0,3,6,3
0,1,69,1,1,0,2,2,6,3
1,0,30,1,4,0,0,5,1,4
0,1,39,0,5,12,2,7,6,2
0,0,27,0,1,1,0,1,4,4
0,1,30,0,3,1,1,3,4,1
0,1,47,1,5,7,2,4,6,3
1,1,81,0,8,0,2,2,6,2
0,1,42,0,2,0,1,3,6,2
1,0,43,1,1,1,0,1,4,2
1,0,31,0,4,11,0,5,7,4
1,1,39,1,1,8,1,3,6,2
1,1,57,1,1,0,1,4,4,3
0,1,35,1,,,0,2,6,1
0,0,43,1,2,0,0,,6,4
1,0,31,0,6,0,0,3,6,2
1,0,28,1,3,1,0,6,2,1
0,1,58,1,1,0,1,2,4,2
0,1,71,1,8,0,2,2,6,3
1,1,36,1,7,0,1,2,6,2
1,0,43,1,1,1,0,3,6,1
0,1,69,1,1,1,0,2,6,2
0,1,77,1,8,0,0,1,6,1
0,1,50,1,1,1,1,4,6,3
1,1,50,1,1,1,1,4,6,2
1,0,40,1,6,6,0,2,6,4
1,1,43,1,3,9,1,2,6,3
0,0,37,0,4,,0,1,6,4
0,1,35,1,1,,1,,6,4
1,1,65,1,8,0,2,3,6,3
1,1,46,1,1,0,1,4,3,2
0,1,35,0,4,1,1,4,4,2
1,1,86,0,8,0,2,2,6,1
0,0,63,0,4,7,0,1,6,1
1,1,40,1,1,9,1,5,6,2
1,1,55,1,1,10,0,1,6,2
0,0,37,1,6,1,0,4,4,2
0,0,31,1,1,0,0,1,6,2
0,0,28,1,6,4,0,4,6,4
1,1,48,1,3,1,2,3,6,2
0,0,38,1,1,,0,2,6,1
0,1,57,1,1,1,1,5,6,3
1,0,48,0,4,,0,1,6,2
1,1,79,1,8,4,2,,6,2
0,1,81,1,8,1,0,1,6,2
1,0,21,0,9,1,0,8,6,3
1,0,33,1,6,1,0,2,6,3
0,0,38,1,1,0,0,2,6,2
1,1,37,1,1,,1,3,6,2
1,0,33,1,1,10,0,1,7,1
0,1,38,1,1,8,1,2,4,2
1,1,39,1,1,1,1,4,6,1
1,1,59,1,1,0,2,2,6,3
1,1,57,1,1,,1,4,2,3
0,1,80,1,8,1,0,1,6,3
0,1,42,0,4,6,0,3,6,2
0,1,75,1,8,2,0,1,6,4
1,0,29,0,3,9,0,2,4,1
1,0,33,1,3,1,0,2,6,1
1,1,63,1,1,1,0,2,6,2
0,0,33,1,4,9,0,6,6,4
0,0,22,0,6,8,0,4,6,4
0,1,36,1,1,8,1,2,6,3
1,1,53,1,1,0,1,3,6,3
0,1,35,1,4,6,0,5,3,4
1,1,29,1,6,6,1,2,6,1
1,1,31,1,6,0,0,1,1,4
0,1,38,1,1,0,0,4,3,1
0,0,22,0,6,9,0,8,6,4
1,1,57,1,1,1,1,3,4,3
1,1,42,0,3,1,1,6,4,2
0,0,78,1,4,,0,1,6,3
1,1,77,1,8,6,2,2,6,2
0,1,79,1,8,1,2,2,6,3
0,1,53,1,6,3,2,4,7,2
1,1,42,1,1,1,0,2,6,1
1,0,72,1,1,1,0,2,2,2
0,1,71,0,5,1,1,2,6,3
1,0,25,0,3,9,0,1,6,4
0,1,74,1,8,,2,2,6,3
0,1,61,1,5,0,0,3,6,4
0,1,48,1,2,5,1,3,5,2
1,0,28,0,6,0,0,4,6,4
1,1,43,1,4,0,1,2,2,3
1,0,18,0,6,,0,3,3,4
0,1,82,1,8,0,2,2,6,2
0,1,40,1,1,14,0,1,6,1
0,0,32,0,6,9,0,3,6,4
0,0,27,1,6,,0,4,6,2
0,,55,1,4,,1,5,6,2
1,0,21,0,6,3,0,2,4,4
1,0,28,0,4,10,0,2,6,4
0,1,43,1,1,3,1,3,6,3
1,1,38,0,3,0,1,5,3,1
0,1,63,1,1,5,1,4,6,3
0,1,25,1,1,3,1,2,6,2
0,1,41,1,1,8,1,3,6,1
0,0,27,1,2,,0,1,4,1
0,1,37,1,1,1,1,3,6,3
1,1,57,0,3,0,0,1,6,2
0,1,86,1,6,0,0,1,6,4
0,1,56,0,5,1,2,8,4,1
1,0,27,1,7,9,0,1,6,4
0,1,70,0,5,1,2,2,6,1
1,0,22,0,6,8,0,4,6,4
0,1,35,1,2,5,2,2,6,4
0,0,31,0,6,2,0,2,5,1
0,1,40,1,1,1,1,4,6,3
1,1,43,1,1,0,0,2,6,3
1,1,38,0,3,9,0,2,6,1
0,1,84,1,8,,0,,4,4
1,0,28,0,4,1,0,4,6,4
1,0,39,0,3,2,0,,3,4
1,0,48,1,1,1,0,1,3,2
1,1,41,1,1,8,1,2,6,3
1,0,29,0,6,0,0,3,6,3
0,1,45,0,1,1,1,3,6,1
1,1,45,1,1,,2,5,6,3
1,0,41,1,4,5,0,2,6,4
1,1,28,0,7,9,2,3,6,1
0,0,20,,6,0,0,3,6,4
1,1,69,1,8,1,2,2,6,2
0,1,53,1,1,1,1,3,6,3
0,,47,,5,1,1,5,4,2
1,1,81,1,8,1,2,2,6,3
0,1,48,1,2,9,1,5,6,3
1,1,45,1,1,8,1,2,6,3
1,1,28,0,4,,1,2,4,1
0,1,57,0,4,0,2,3,4,4
0,1,51,1,1,,2,3,6,1
0,0,27,0,4,0,0,3,3,1
1,0,27,1,4,8,0,3,6,4
0,1,30,1,6,1,2,2,4,2
1,0,21,0,6,1,0,4,6,4
0,0,38,1,4,1,0,2,2,4
0,1,57,0,9,1,2,3,6,1
1,1,78,1,8,1,2,2,6,3
1,1,46,1,7,8,1,3,3,3
0,1,75,0,5,1,2,2,6,3
1,1,39,1,7,,0,1,3,1
0,,61,1,1,1,1,5,6,3
1,1,52,1,3,4,0,1,3,2
1,0,25,0,7,0,0,3,2,3
1,1,37,1,1,,1,3,7,2
0,1,31,1,6,2,0,2,6,4
1,0,18,0,6,1,0,4,6,4
0,0,36,1,3,,0,2,3,4
1,1,59,1,1,3,2,5,1,2
0,1,39,1,1,0,1,2,6,3
1,1,52,,3,1,0,1,4,1
1,0,25,1,1,9,0,1,6,2
1,1,47,0,1,7,0,1,6,3
0,1,32,1,4,1,0,2,6,1
1,1,38,0,2,1,1,2,4,4
0,1,52,1,1,3,1,4,6,3
0,0,21,0,6,0,0,6,3,4
0,1,70,0,8,0,0,1,6,2
0,0,31,0,6,8,0,4,6,4
1,0,23,0,2,0,0,4,6,3
0,0,33,0,9,1,0,3,4,4
0,1,37,1,9,,2,2,6,2
1,1,77,1,8,1,2,2,6,1
1,1,42,1,3,8,0,2,3,4
0,1,73,1,6,1,1,3,6,3
1,1,40,1,3,1,1,6,4,2
1,0,33,1,1,0,0,3,3,1
0,0,18,0,6,0,0,3,3,4
1,,22,0,2,6,2,3,6,4
1,1,43,1,,1,0,2,6,4
1,,29,0,6,1,0,4,6,3
0,,37,1,2,8,0,6,6,3
0,1,59,1,1,1,0,2,6,2
1,0,32,0,6,8,0,4,6,4
1,0,42,0,7,,0,1,3,2
1,1,46,1,1,1,0,1,6,2
0,1,53,1,4,1,0,3,2,1
0,1,41,1,1,1,1,3,6,2
0,0,21,0,6,1,0,3,4,4
0,1,62,0,5,0,2,2,4,2
0,0,31,0,6,,0,,6,4
1,0,58,1,3,1,0,1,6,1
0,1,36,1,1,4,0,1,6,1
1,0,28,1,4,0,0,2,6,4
1,1,47,1,2,1,1,4,6,3
1,0,36,0,3,9,0,,4,4
0,0,36,1,1,0,0,,6,1
1,,33,1,6,0,0,5,3,4
1,1,46,1,1,0,2,4,6,3
0,1,49,1,1,0,1,2,7,3
0,0,33,0,6,0,0,5,6,3
1,1,49,1,7,8,1,2,6,3
0,1,25,1,1,9,0,4,6,4
0,1,80,1,5,3,0,1,6,2
0,0,36,1,6,8,0,4,2,1
0,0,26,0,3,7,0,1,6,4
1,1,45,0,2,1,0,1,6,2
1,1,41,1,4,,1,4,6,3
1,1,69,1,1,0,0,2,6,3
0,1,53,1,4,1,1,4,6,4
0,1,41,1,1,8,2,2,2,1
0,1,43,0,5,1,0,4,6,1
1,1,51,1,1,1,1,2,7,3
0,1,45,1,1,1,1,6,5,3
0,1,50,1,5,4,2,3,6,3
0,1,57,1,2,0,1,4,6,3
0,1,70,1,8,3,2,2,6,4
1,1,59,0,1,1,0,3,4,3
0,1,84,1,8,,0,1,6,3
1,0,30,1,6,0,0,5,2,4
0,1,43,1,3,,1,4,7,1
0,0,40,1,1,7,0,1,6,1
0,1,74,0,8,0,0,1,6,4
0,0,33,0,9,0,0,3,3,4
1,1,63,1,9,2,0,1,6,4
0,1,41,1,5,,2,5,6,1
1,1,60,0,8,1,1,3,6,2
0,1,62,1,1,0,1,,4,3
0,0,31,1,2,3,0,4,6,3
1,1,28,1,7,9,1,2,3,2
1,1,37,0,4,1,1,2,4,4
0,1,70,0,8,0,2,2,6,2
0,1,78,0,4,0,0,2,6,4
0,0,19,0,,9,0,3,4,4
1,0,38,1,1,8,0,8,2,2
0,0,19,0,4,0,0,3,6,3
1,1,28,0,2,9,0,1,7,1
1,1,73,0,5,0,0,3,4,2
0,1,84,0,8,1,2,2,6,1
0,0,21,0,6,7,0,4,3,4
0,1,79,0,8,0,2,2,6,2
0,0,20,0,6,0,0,,6,4
0,0,59,0,4,,0,1,3,1
0,1,42,1,1,0,1,3,6,2
0,1,55,1,7,0,0,4,6,2
0,1,41,1,1,0,0,2,6,1
0,1,48,1,4,1,0,,4,2
0,1,72,1,5,1,2,4,6,3
0,1,52,0,1,,1,6,6,2
1,0,25,1,,8,0,1,6,4
0,1,56,1,1,0,0,2,6,2
0,1,80,0,8,,2,2,6,3
0,1,83,0,5,0,0,7,6,4
0,1,48,1,1,1,1,2,,2
1,1,47,1,2,1,1,2,4,1
1,1,47,1,2,1,1,2,4,2
1,1,83,0,8,1,2,2,6,3
1,1,38,0,3,1,0,1,4,1
0,0,29,1,6,3,0,3,4,4
0,1,50,1,4,0,1,4,6,2
1,1,52,0,3,6,1,4,4,2
0,1,67,0,8,,2,2,6,1
0,0,33,1,4,1,0,8,4,3
0,1,36,0,5,1,2,6,4,4
0,1,65,0,4,7,1,4,4,4
1,0,25,0,9,1,0,9,5,4
0,1,27,0,4,4,0,4,3,2
0,1,22,0,2,1,0,4,6,1
0,1,51,0,3,0,1,3,6,4
1,0,42,1,4,1,0,1,6,4
0,1,46,1,1,,1,4,6,3
1,0,23,0,6,1,0,3,3,4
0,1,80,1,8,0,2,2,6,3
1,1,40,1,4,12,0,6,6,1
1,1,48,1,1,0,1,2,6,3
1,0,55,1,1,3,0,1,6,1
0,1,36,1,4,1,0,3,3,1
0,1,41,1,1,12,1,2,6,2
1,0,32,1,1,0,0,3,6,2
0,1,37,1,4,8,1,2,2,4
0,0,30,0,6,0,0,2,4,2
1,1,79,1,8,1,0,1,6,3
0,1,65,1,1,0,1,4,2,2
0,1,49,1,5,0,2,4,6,1
0,1,53,1,1,1,1,4,2,3
0,0,20,0,6,8,0,5,6,4
1,1,78,0,8,1,2,2,6,2
0,0,32,1,2,6,0,5,6,4
0,0,23,0,6,3,0,2,4,4
1,1,40,1,1,1,1,2,6,3
1,0,30,0,3,0,0,3,6,2
0,1,45,1,4,0,0,4,2,3
0,1,25,0,6,1,1,2,6,4
1,0,20,0,6,0,0,4,6,4
1,1,28,,7,6,1,3,3,3
1,0,27,1,6,1,0,3,7,4
0,0,19,0,6,0,0,3,2,4
1,0,27,0,2,1,0,,,1
1,0,26,1,6,0,0,4,2,1
0,1,55,0,1,0,1,2,6,3
1,1,41,0,3,8,1,3,6,3
0,0,25,0,6,0,0,4,6,4
1,1,67,1,1,1,1,2,6,2
1,1,25,0,3,,1,2,6,4
0,1,87,1,8,0,0,1,6,2
0,1,26,0,2,9,0,6,6,4
1,1,37,1,1,4,0,1,3,1
0,0,42,1,2,1,0,1,6,1
1,0,31,1,6,6,0,4,2,4
1,0,20,0,6,0,0,3,6,4
0,1,51,1,4,,2,4,6,4
1,1,88,1,8,0,0,1,6,4
0,0,33,1,6,8,0,4,2,4
1,0,55,1,1,1,0,1,6,1
0,0,22,0,6,1,0,3,6,4
1,0,39,1,3,1,0,3,6,2
0,1,62,1,1,0,0,3,6,3
1,1,37,0,7,13,1,3,6,1
1,0,26,1,7,9,0,1,2,4
0,0,27,1,1,9,0,2,3,4
0,0,29,1,6,1,0,4,2,4
1,0,31,1,4,1,0,1,6,2
0,1,40,1,4,9,1,5,6,2
0,1,56,1,4,0,0,2,3,3
1,1,45,1,1,1,2,5,6,3
1,0,40,1,4,5,0,1,3,1
0,0,30,1,6,9,0,3,6,4
0,0,23,0,6,1,0,4,6,4
0,1,46,1,1,0,0,2,6,3
1,1,39,1,6,8,2,2,1,4
1,1,65,0,8,0,2,9,4,1
0,0,40,1,1,0,0,1,6,2
0,1,36,0,3,,1,,3,4
1,0,18,0,6,3,0,4,4,4
0,1,73,1,5,1,2,2,6,2
1,1,67,0,3,,1,4,4,1
1,1,50,1,1,1,1,3,6,3
0,1,38,1,1,4,1,3,6,2
0,0,18,0,6,0,0,5,6,4
0,0,19,0,,9,0,4,4,4
0,0,19,0,6,0,0,4,4,4
1,1,39,1,1,9,0,,4,4
1,0,26,0,3,5,0,2,6,1
0,1,58,1,1,7,0,2,6,2
1,0,28,1,1,1,0,2,6,3
1,1,53,1,1,1,1,2,7,3
0,0,18,0,2,4,0,2,6,1
0,1,49,1,4,7,1,4,6,3
0,0,19,0,6,0,0,3,6,4
0,0,20,0,2,0,0,4,6,4
0,1,55,1,1,2,0,2,6,2
1,0,32,1,3,0,0,3,6,4
0,0,27,0,6,10,0,4,6,3
0,1,72,1,5,1,2,5,6,1
1,0,59,1,1,1,0,1,6,3
1,1,35,1,1,0,0,3,6,1
1,0,32,1,3,9,0,1,6,1
1,1,28,1,6,10,2,2,6,4
0,1,19,0,4,1,0,2,6,1
0,1,52,1,1,2,2,1,4,4
0,0,29,0,2,1,0,3,6,4
1,1,51,1,7,12,1,4,3,2
0,0,27,1,6,1,0,5,6,4
1,0,47,1,4,0,0,1,3,1
0,1,61,0,4,1,0,1,2,1
1,1,75,0,8,0,2,2,6,4
0,0,19,0,6,1,0,1,6,4
0,1,48,1,1,0,1,2,5,3
0,1,59,1,1,3,1,2,6,2
0,1,42,0,7,8,0,1,6,1
1,0,86,1,8,1,0,1,6,1
0,0,33,1,4,9,0,4,3,3
1,1,37,1,1,,2,2,6,1
0,1,49,0,5,3,2,5,7,2
0,1,52,1,4,,1,3,6,2
0,0,41,1,1,,0,3,6,3
0,0,26,1,6,1,0,,5,4
0,0,23,0,2,1,0,5,6,4
0,0,35,0,2,1,0,3,3,4
0,1,37,1,1,2,1,2,6,3
0,1,43,1,4,7,0,2,6,1
0,1,50,0,3,1,0,2,6,4
1,0,50,0,3,1,0,1,6,1
1,0,26,0,6,3,0,,6,4
1,0,20,0,6,8,0,3,1,4
1,1,31,0,7,9,1,2,6,1
1,0,31,1,6,9,0,3,2,1
0,1,41,0,5,1,1,5,4,2
0,1,84,0,8,1,0,1,6,1
1,0,22,,6,8,0,5,4,4
0,1,57,0,,1,0,5,4,4
1,0,23,0,6,0,0,4,3,4
1,1,69,0,8,0,0,1,3,4
1,1,68,1,1,4,0,2,6,2
1,0,30,0,6,8,0,4,4,2
1,0,26,1,2,1,0,1,6,4
0,1,79,,8,1,0,1,6,4
0,1,32,1,2,0,0,,,4
1,0,36,1,1,1,0,1,6,3
0,0,18,0,4,0,0,5,6,3
0,0,30,1,6,8,0,4,7,4
1,0,46,1,1,9,0,1,6,2
0,1,33,1,,0,0,2,3,4
0,0,19,0,6,2,0,5,2,4
0,0,33,1,4,0,0,4,6,3
1,1,65,1,1,13,0,1,6,2
0,1,26,1,1,6,1,2,6,1
1,0,30,1,7,6,0,1,6,4
1,0,33,1,4,1,0,4,6,4
1,1,27,1,3,0,1,4,7,1
0,1,65,1,1,0,1,2,6,3
0,1,77,0,8,1,0,2,4,4
1,0,20,0,3,0,0,4,6,4
1,0,27,1,7,6,0,7,6,2
0,1,78,,8,,0,,3,3
1,1,51,1,2,1,1,4,6,2
0,0,18,0,6,13,0,4,6,4
1,1,63,1,1,5,0,1,3,3
0,1,36,1,3,1,1,3,4,2
0,1,43,1,5,1,2,4,6,2
0,1,46,1,5,0,2,4,6,3
0,0,51,1,1,0,0,3,6,2
0,0,43,1,3,0,0,1,6,1
1,1,43,1,1,0,1,2,6,3
1,0,37,1,4,1,0,1,6,1
1,1,63,0,1,0,1,5,6,3
0,0,30,0,2,,0,5,6,4
1,1,37,1,4,5,1,2,3,2
0,1,53,0,1,8,1,3,6,2
1,1,26,1,6,6,2,7,2,4
0,1,40,1,1,0,1,2,6,3
0,1,41,1,4,0,1,4,6,2
0,1,66,1,1,2,0,1,6,3
0,1,80,1,8,,0,1,6,4
1,1,37,0,3,0,1,5,2,2
1,1,42,0,1,1,2,4,6,2
1,0,38,1,1,1,0,2,6,3
1,0,53,0,8,1,0,1,6,4
0,0,33,0,5,5,0,2,6,1
1,1,52,0,,7,1,7,4,1
0,1,33,0,5,,2,4,6,2
0,0,19,0,6,1,0,3,6,4
0,1,53,1,1,,1,3,6,1
0,1,50,1,2,0,1,8,6,3
1,0,26,0,3,0,0,2,6,4
0,0,20,0,6,1,0,3,6,4
1,1,53,1,5,0,2,4,6,3
1,1,41,1,1,0,1,2,7,3
0,1,48,1,5,0,2,3,2,3
0,1,56,0,5,0,2,4,6,2
1,0,66,1,1,0,0,1,6,4
0,1,35,0,4,8,1,4,6,1
0,1,50,0,4,0,0,2,6,1
1,1,51,1,1,3,0,2,3,2
1,0,30,0,6,8,0,3,4,4
0,0,30,0,5,1,0,4,4,4
1,0,50,1,1,9,0,1,6,2
0,1,61,1,1,,0,1,6,2
0,0,19,0,6,0,0,5,6,4
1,0,22,0,2,0,0,2,4,4
1,0,35,1,6,9,0,1,6,4
1,1,47,1,3,0,0,4,6,2
0,0,32,0,2,12,0,4,6,4
0,1,33,0,6,11,2,2,6,4
1,0,25,1,6,,0,2,4,1
1,0,28,0,6,1,0,4,6,2
0,0,32,0,7,,0,2,4,2
1,1,50,1,6,1,2,6,5,3
1,1,37,1,3,,1,3,6,2
0,0,53,1,1,1,0,1,6,2
1,1,49,1,1,1,0,2,3,1
0,1,72,1,8,1,0,1,6,4
0,1,60,1,5,0,2,3,6,2
0,0,48,1,1,4,0,1,6,3
1,0,32,0,6,1,0,4,6,4
0,0,48,1,4,1,0,2,3,1
1,0,33,1,4,0,0,1,7,2
1,1,26,0,3,7,0,2,6,1
1,1,38,1,1,1,1,4,3,3
1,1,56,1,1,0,0,1,4,3
1,0,41,1,4,1,0,,6,4
1,1,43,1,3,0,2,4,3,1
1,1,51,1,1,0,1,2,2,3
1,1,47,1,1,7,1,2,6,3
0,0,28,1,1,1,0,3,4,4
0,0,20,0,6,1,0,2,6,4
1,1,38,0,1,0,0,3,6,3
0,1,57,1,5,1,2,3,6,3
1,1,28,0,3,1,1,2,4,1
0,0,39,1,1,1,0,1,6,2
0,1,89,1,9,1,2,2,6,3
1,1,81,1,8,0,1,2,6,1
0,0,33,1,4,1,0,4,2,4
0,1,32,1,1,5,1,2,3,1
0,,79,0,8,0,0,1,3,1
1,1,41,1,1,1,1,3,6,2
0,1,43,1,1,9,1,2,2,3
1,1,68,0,2,8,1,2,6,3
1,1,58,1,1,7,0,2,6,3
0,1,51,1,4,1,1,5,6,2
0,1,47,1,1,0,0,2,6,3
1,1,55,1,7,13,1,3,5,2
1,0,39,1,1,9,0,1,6,1
1,0,33,1,6,1,0,5,2,2
1,1,62,1,1,9,0,1,6,2
0,1,51,0,5,0,2,4,7,2
0,0,29,1,4,8,0,3,6,4
1,0,48,1,1,4,0,1,6,3
0,0,41,0,3,9,0,7,4,3
0,0,42,1,6,9,0,1,3,4
1,0,20,0,6,0,0,3,6,4
1,1,60,1,1,0,1,4,6,3
1,1,72,1,8,1,2,2,6,2
0,0,25,1,4,9,0,1,2,1
1,1,57,1,2,1,1,4,6,3
1,1,40,1,3,8,1,4,4,4
0,1,35,0,2,9,0,2,6,2
1,1,31,1,3,1,0,2,6,1
1,1,78,0,8,1,0,1,5,1
1,0,41,1,1,9,0,1,6,2
0,1,57,1,1,0,1,3,2,4
1,1,41,1,9,9,0,3,6,2
0,1,49,1,1,1,0,2,6,3
0,0,40,0,3,1,0,2,6,1
0,1,89,1,8,0,0,2,6,2
0,1,61,1,5,0,2,2,6,3
1,1,38,0,4,3,1,3,6,2
1,1,58,1,2,5,1,3,2,4
1,1,46,1,1,0,1,2,1,3
1,0,22,0,3,,0,3,6,4
0,1,39,1,4,6,1,2,6,3
1,1,58,1,3,1,1,4,6,2
1,1,38,1,1,8,1,2,6,2
0,1,28,0,1,1,1,2,3,1
1,1,35,1,1,7,2,4,7,2
1,1,70,1,8,1,2,2,6,3
0,1,30,0,5,4,2,4,3,4
0,1,55,0,4,1,0,,4,1
1,1,57,1,1,,0,1,6,2
1,,22,0,6,0,0,6,2,4
0,1,63,1,4,0,1,4,6,2
1,0,42,1,5,,0,1,4,2
0,1,27,1,6,4,2,3,6,2
1,0,43,1,1,1,0,1,3,1
0,1,69,0,5,0,2,4,3,2
0,1,67,1,5,1,0,,7,2
0,1,72,1,9,0,0,1,6,1
1,1,89,1,8,1,0,,6,1
0,1,26,1,5,0,0,3,6,4
1,0,53,1,1,9,0,1,6,2
0,1,49,1,1,1,1,4,6,2
1,0,28,0,1,1,0,5,1,1
0,1,52,1,5,1,2,4,6,3
0,1,43,1,5,,2,4,6,2
0,1,38,0,1,8,2,5,6,1
